1100.000000	80.738000 
1099.000000	80.786999 
1098.000000	80.896000 
1097.000000	80.969000 
1096.000000	81.014000 
1095.000000	81.116000 
1094.000000	81.183000 
1093.000000	81.132000 
1092.000000	81.288000 
1091.000000	81.337999 
1090.000000	81.367999 
1089.000000	81.411999 
1088.000000	81.508000 
1087.000000	81.549000 
1086.000000	81.727000 
1085.000000	81.691000 
1084.000000	81.825999 
1083.000000	81.837000 
1082.000000	81.942000 
1081.000000	82.012000 
1080.000000	82.113000 
1079.000000	82.150000 
1078.000000	82.247000 
1077.000000	82.201000 
1076.000000	82.337000 
1075.000000	82.396999 
1074.000000	82.396000 
1073.000000	82.552000 
1072.000000	82.611000 
1071.000000	82.690000 
1070.000000	82.723000 
1069.000000	82.775000 
1068.000000	82.908000 
1067.000000	82.917000 
1066.000000	83.013000 
1065.000000	83.081000 
1064.000000	83.152000 
1063.000000	83.228000 
1062.000000	83.288000 
1061.000000	83.294000 
1060.000000	83.411999 
1059.000000	83.467000 
1058.000000	83.508000 
1057.000000	83.619000 
1056.000000	83.653000 
1055.000000	83.689000 
1054.000000	83.799000 
1053.000000	83.848000 
1052.000000	83.911999 
1051.000000	83.956000 
1050.000000	84.000000 
1049.000000	84.102000 
1048.000000	84.158000 
1047.000000	84.190000 
1046.000000	84.238000 
1045.000000	84.326000 
1044.000000	84.345000 
1043.000000	84.433000 
1042.000000	84.476000 
1041.000000	84.563999 
1040.000000	84.587999 
1039.000000	84.631999 
1038.000000	84.694999 
1037.000000	84.740000 
1036.000000	84.807999 
1035.000000	84.854000 
1034.000000	84.871000 
1033.000000	84.919000 
1032.000000	84.980000 
1031.000000	85.042000 
1030.000000	85.080999 
1029.000000	85.108999 
1028.000000	85.146000 
1027.000000	85.176000 
1026.000000	85.230999 
1025.000000	85.270000 
1024.000000	85.279000 
1023.000000	85.297000 
1022.000000	85.346000 
1021.000000	85.381000 
1020.000000	85.402000 
1019.000000	85.450000 
1018.000000	85.474000 
1017.000000	85.515000 
1016.000000	85.539000 
1015.000000	85.571000 
1014.000000	85.587000 
1013.000000	85.622000 
1012.000000	85.625000 
1011.000000	85.648000 
1010.000000	85.664000 
1009.000000	85.706999 
1008.000000	85.690999 
1007.000000	85.715000 
1006.000000	85.720000 
1005.000000	85.753000 
1004.000000	85.740000 
1003.000000	85.776000 
1002.000000	85.764000 
1001.000000	85.768000 
1000.000000	85.792000 
999.000000	 85.763000 
998.000000	 85.771000 
997.000000	 85.749000 
996.000000	 85.759000 
995.000000	 85.772000 
994.000000	 85.740000 
993.000000	 85.735000 
992.000000	 85.716000 
991.000000	 85.720000 
990.000000	 85.678000 
989.000000	 85.668000 
988.000000	 85.690000 
987.000000	 85.682000 
986.000000	 85.643999 
985.000000	 85.631999 
984.000000	 85.595000 
983.000000	 85.571000 
982.000000	 85.560000 
981.000000	 85.544000 
980.000000	 85.465999 
979.000000	 85.420000 
978.000000	 85.390999 
977.000000	 85.384000 
976.000000	 85.328000 
975.000000	 85.283000 
974.000000	 85.265000 
973.000000	 85.224000 
972.000000	 85.201000 
971.000000	 85.137000 
970.000000	 85.098000 
969.000000	 85.070000 
968.000000	 85.033000 
967.000000	 84.999000 
966.000000	 84.953999 
965.000000	 84.894000 
964.000000	 84.846000 
963.000000	 84.789999 
962.000000	 84.746000 
961.000000	 84.702000 
960.000000	 84.646000 
959.000000	 84.604999 
958.000000	 84.551000 
957.000000	 84.497000 
956.000000	 84.409000 
955.000000	 84.383000 
954.000000	 84.308000 
953.000000	 84.253000 
952.000000	 84.217000 
951.000000	 84.147000 
950.000000	 84.092999 
949.000000	 84.021999 
948.000000	 83.947000 
947.000000	 83.860000 
946.000000	 83.821000 
945.000000	 83.779000 
944.000000	 83.732000 
943.000000	 83.667000 
942.000000	 83.586000 
941.000000	 83.569999 
940.000000	 83.455000 
939.000000	 83.391000 
938.000000	 83.340000 
937.000000	 83.312000 
936.000000	 83.229000 
935.000000	 83.176000 
934.000000	 83.084000 
933.000000	 83.052000 
932.000000	 82.980000 
931.000000	 82.911000 
930.000000	 82.836000 
929.000000	 82.776000 
928.000000	 82.691999 
927.000000	 82.665000 
926.000000	 82.577000 
925.000000	 82.482999 
924.000000	 82.452000 
923.000000	 82.352999 
922.000000	 82.316999 
921.000000	 82.237000 
920.000000	 82.179000 
919.000000	 82.116999 
918.000000	 82.038000 
917.000000	 81.994999 
916.000000	 81.913000 
915.000000	 81.839000 
914.000000	 81.803000 
913.000000	 81.730000 
912.000000	 81.678000 
911.000000	 81.620000 
910.000000	 81.560999 
909.000000	 81.525000 
908.000000	 81.483000 
907.000000	 81.418000 
906.000000	 81.370000 
905.000000	 81.309000 
904.000000	 81.304000 
903.000000	 81.262999 
902.000000	 81.229000 
901.000000	 81.188000 
900.000000	 81.146000 
899.000000	 81.122000 
898.000000	 81.080000 
897.000000	 81.044000 
896.000000	 81.018999 
895.000000	 80.982000 
894.000000	 80.959000 
893.000000	 80.967000 
892.000000	 80.919000 
891.000000	 80.878000 
890.000000	 80.843000 
889.000000	 80.821000 
888.000000	 80.813999 
887.000000	 80.792000 
886.000000	 80.793000 
885.000000	 80.760000 
884.000000	 80.765000 
883.000000	 80.753000 
882.000000	 80.750000 
881.000000	 80.727999 
880.000000	 80.744000 
879.000000	 80.738000 
878.000000	 80.747999 
877.000000	 80.779000 
876.000000	 80.804000 
875.000000	 80.810999 
874.000000	 80.843000 
873.000000	 80.859000 
872.000000	 80.830000 
871.000000	 80.899000 
870.000000	 80.906000 
869.000000	 80.929000 
868.000000	 80.977000 
867.000000	 80.996000 
866.000000	 81.030999 
865.000000	 81.057000 
864.000000	 81.095000 
863.000000	 81.135000 
862.000000	 81.160000 
861.000000	 81.201000 
860.000000	 81.246000 
859.000000	 81.327000 
858.000000	 81.361000 
857.000000	 81.411999 
856.000000	 81.450000 
855.000000	 81.533999 
854.000000	 81.575000 
853.000000	 81.637000 
852.000000	 81.697000 
851.000000	 81.772000 
850.000000	 81.835000 
849.000000	 81.906000 
848.000000	 81.974000 
847.000000	 82.048000 
846.000000	 82.104999 
845.000000	 82.191000 
844.000000	 82.267000 
843.000000	 82.349999 
842.000000	 82.426000 
841.000000	 82.524000 
840.000000	 82.587000 
839.000000	 82.673000 
838.000000	 82.768000 
837.000000	 82.871000 
836.000000	 82.957000 
835.000000	 83.042000 
834.000000	 83.130000 
833.000000	 83.214999 
832.000000	 83.318000 
831.000000	 83.413000 
830.000000	 83.507000 
829.000000	 83.613000 
828.000000	 83.713000 
827.000000	 83.804000 
826.000000	 83.891000 
825.000000	 84.004000 
824.000000	 84.096000 
823.000000	 84.194000 
822.000000	 84.301000 
821.000000	 84.387999 
820.000000	 84.504000 
819.000000	 84.608000 
818.000000	 84.701000 
817.000000	 84.800000 
816.000000	 84.880000 
815.000000	 85.000000 
814.000000	 85.098000 
813.000000	 85.206999 
812.000000	 85.292000 
811.000000	 85.387000 
810.000000	 85.452000 
809.000000	 85.580999 
808.000000	 85.663000 
807.000000	 85.750000 
806.000000	 85.838000 
805.000000	 85.917000 
804.000000	 86.017000 
803.000000	 86.109000 
802.000000	 86.194999 
801.000000	 86.263000 
800.000000	 86.349000 
799.000000	 86.429999 
798.000000	 86.505000 
797.000000	 86.574000 
796.000000	 86.640000 
795.000000	 86.717000 
794.000000	 86.785000 
793.000000	 86.851999 
792.000000	 86.928000 
791.000000	 86.961999 
790.000000	 87.004000 
789.000000	 87.081000 
788.000000	 87.125000 
787.000000	 87.139000 
786.000000	 87.191000 
785.000000	 87.239999 
784.000000	 87.304000 
783.000000	 87.401000 
782.000000	 87.440000 
781.000000	 87.506000 
780.000000	 87.551000 
779.000000	 87.563000 
778.000000	 87.585000 
777.000000	 87.551000 
776.000000	 87.550000 
775.000000	 87.548999 
774.000000	 87.548000 
773.000000	 87.535000 
772.000000	 87.524999 
771.000000	 87.512000 
770.000000	 87.497000 
769.000000	 87.495000 
768.000000	 87.505000 
767.000000	 87.504000 
766.000000	 87.507000 
765.000000	 87.473999 
764.000000	 87.453999 
763.000000	 87.443000 
762.000000	 87.412000 
